"","X","hospital_id","name","addr","city","region","country","phone","long","lat","trial_code"
"945",252,"49a4d600","Hospital De Sant Andreu","Camino Cumbre (De La), 28, 38713","Manresa","Cataluña","Spain","+34 90 264 91 74","2.1757520","41.4101140","NCT04711252"
"946",252,"49a4d600","Hospital De Sant Andreu","Camino Cumbre (De La), 28, 38713","Manresa","Cataluña","Spain","+34 90 264 91 74","2.1757520","41.4101140","NCT04210115"
"947",252,"49a4d600","Hospital De Sant Andreu","Camino Cumbre (De La), 28, 38713","Manresa","Cataluña","Spain","+34 90 264 91 74","2.1757520","41.4101140","NCT03088059"
"948",252,"49a4d600","Hospital De Sant Andreu","Camino Cumbre (De La), 28, 38713","Manresa","Cataluña","Spain","+34 90 264 91 74","2.1757520","41.4101140","NCT04887259"
"949",253,"49ca2dcc","Hospital San Juan De Dios Leon","Calle Manuel Olivie, 11, 36203","San Andrés del Rabanedo","Castilla y León","Spain","+34 93 948 74 96","2.1738660","41.3973520","NCT03530397"
"950",253,"49ca2dcc","Hospital San Juan De Dios Leon","Calle Manuel Olivie, 11, 36203","San Andrés del Rabanedo","Castilla y León","Spain","+34 93 948 74 96","2.1738660","41.3973520","NCT03616587"
"951",253,"49ca2dcc","Hospital San Juan De Dios Leon","Calle Manuel Olivie, 11, 36203","San Andrés del Rabanedo","Castilla y León","Spain","+34 93 948 74 96","2.1738660","41.3973520","NCT05253807"
"952",254,"4a356ef0","Sanatorio San Jorge S.L.","Alameda De Los Tristes, S/N, 30800","Alcoy/Alcoi","Comunitat Valenciana","Spain","+34 93 434 66 16","-3.4355170","40.4642730","NCT02685605"
"953",254,"4a356ef0","Sanatorio San Jorge S.L.","Alameda De Los Tristes, S/N, 30800","Alcoy/Alcoi","Comunitat Valenciana","Spain","+34 93 434 66 16","-3.4355170","40.4642730","NCT03924895"
"954",254,"4a356ef0","Sanatorio San Jorge S.L.","Alameda De Los Tristes, S/N, 30800","Alcoy/Alcoi","Comunitat Valenciana","Spain","+34 93 434 66 16","-3.4355170","40.4642730","NCT04793958"
"955",254,"4a356ef0","Sanatorio San Jorge S.L.","Alameda De Los Tristes, S/N, 30800","Alcoy/Alcoi","Comunitat Valenciana","Spain","+34 93 434 66 16","-3.4355170","40.4642730","NCT05180474"
"956",254,"4a356ef0","Sanatorio San Jorge S.L.","Alameda De Los Tristes, S/N, 30800","Alcoy/Alcoi","Comunitat Valenciana","Spain","+34 93 434 66 16","-3.4355170","40.4642730","NCT04595565"
"957",254,"4a356ef0","Sanatorio San Jorge S.L.","Alameda De Los Tristes, S/N, 30800","Alcoy/Alcoi","Comunitat Valenciana","Spain","+34 93 434 66 16","-3.4355170","40.4642730","NCT04907539"
"958",254,"4a356ef0","Sanatorio San Jorge S.L.","Alameda De Los Tristes, S/N, 30800","Alcoy/Alcoi","Comunitat Valenciana","Spain","+34 93 434 66 16","-3.4355170","40.4642730","NCT03502668"
"959",254,"4a356ef0","Sanatorio San Jorge S.L.","Alameda De Los Tristes, S/N, 30800","Alcoy/Alcoi","Comunitat Valenciana","Spain","+34 93 434 66 16","-3.4355170","40.4642730","NCT05201612"
"960",255,"4a6d2ec4","Hospital Quirónsalud Palmaplanas","Avenida Josep Molins, 41, 08906","Palma","Baleares","Spain",NA,"-4.3589030","39.8645020","NCT04534205"
"961",255,"4a6d2ec4","Hospital Quirónsalud Palmaplanas","Avenida Josep Molins, 41, 08906","Palma","Baleares","Spain",NA,"-4.3589030","39.8645020","NCT05083169"
"962",255,"4a6d2ec4","Hospital Quirónsalud Palmaplanas","Avenida Josep Molins, 41, 08906","Palma","Baleares","Spain",NA,"-4.3589030","39.8645020","NCT05152147"
"963",255,"4a6d2ec4","Hospital Quirónsalud Palmaplanas","Avenida Josep Molins, 41, 08906","Palma","Baleares","Spain",NA,"-4.3589030","39.8645020","NCT05089734"
"964",256,"4a6fa0dd","Hospital De La Santa Creu","Calle Arttysur  - P. E. T. Las Marismas De Palmones, S/N, 11379","Tortosa","Cataluña","Spain","+34 96 277 91 49","0.3355830","41.5271830","NCT04140500"
"965",256,"4a6fa0dd","Hospital De La Santa Creu","Calle Arttysur  - P. E. T. Las Marismas De Palmones, S/N, 11379","Tortosa","Cataluña","Spain","+34 96 277 91 49","0.3355830","41.5271830","NCT04961996"
"966",256,"4a6fa0dd","Hospital De La Santa Creu","Calle Arttysur  - P. E. T. Las Marismas De Palmones, S/N, 11379","Tortosa","Cataluña","Spain","+34 96 277 91 49","0.3355830","41.5271830","NCT04964934"
"967",257,"4aa43d0a","Hospital MD Anderson Cancer Center Madrid","Urbanizacion Castañera, S/N, 33540","Madrid","Comunidad de Madrid","Spain","+34 93 689 47 67","0.1180970","42.0321990","NCT02715284"
"968",257,"4aa43d0a","Hospital MD Anderson Cancer Center Madrid","Urbanizacion Castañera, S/N, 33540","Madrid","Comunidad de Madrid","Spain","+34 93 689 47 67","0.1180970","42.0321990","NCT03390504"
"969",257,"4aa43d0a","Hospital MD Anderson Cancer Center Madrid","Urbanizacion Castañera, S/N, 33540","Madrid","Comunidad de Madrid","Spain","+34 93 689 47 67","0.1180970","42.0321990","NCT04960709"
"970",257,"4aa43d0a","Hospital MD Anderson Cancer Center Madrid","Urbanizacion Castañera, S/N, 33540","Madrid","Comunidad de Madrid","Spain","+34 93 689 47 67","0.1180970","42.0321990","NCT04732494"
"971",258,"4b057f58","Hospital Universitario De Jerez De La Frontera","Calle Josep Torras I Bages, 55, 08830","Jerez de la Frontera","Andalucía","Spain","+34 96 328 90 30","-0.3700930","39.4458090","NCT03377361"
"972",258,"4b057f58","Hospital Universitario De Jerez De La Frontera","Calle Josep Torras I Bages, 55, 08830","Jerez de la Frontera","Andalucía","Spain","+34 96 328 90 30","-0.3700930","39.4458090","NCT04895709"
"973",258,"4b057f58","Hospital Universitario De Jerez De La Frontera","Calle Josep Torras I Bages, 55, 08830","Jerez de la Frontera","Andalucía","Spain","+34 96 328 90 30","-0.3700930","39.4458090","NCT04923893"
"974",259,"4b1d009f","Centre Hospitalari de Manresa - Fundació Althaia","Calle Maestra Lola Meseguer, S/N, 30820","Manresa","Cataluña","Spain","+34 92 589 67 72","-4.0653650","43.3606570","NCT04626518"
"975",259,"4b1d009f","Centre Hospitalari de Manresa - Fundació Althaia","Calle Maestra Lola Meseguer, S/N, 30820","Manresa","Cataluña","Spain","+34 92 589 67 72","-4.0653650","43.3606570","NCT05153239"
"976",260,"4b27d497","Hospital De La Fuenfria","Av. Manuel Siurot, 43A, 41013","Cercedilla","Comunidad de Madrid","Spain","+34 95 901 32 14","-5.9266810","37.1623780","NCT04522323"
"977",260,"4b27d497","Hospital De La Fuenfria","Av. Manuel Siurot, 43A, 41013","Cercedilla","Comunidad de Madrid","Spain","+34 95 901 32 14","-5.9266810","37.1623780","NCT04498117"
"978",260,"4b27d497","Hospital De La Fuenfria","Av. Manuel Siurot, 43A, 41013","Cercedilla","Comunidad de Madrid","Spain","+34 95 901 32 14","-5.9266810","37.1623780","NCT05002270"
"979",260,"4b27d497","Hospital De La Fuenfria","Av. Manuel Siurot, 43A, 41013","Cercedilla","Comunidad de Madrid","Spain","+34 95 901 32 14","-5.9266810","37.1623780","NCT05061550"
"980",260,"4b27d497","Hospital De La Fuenfria","Av. Manuel Siurot, 43A, 41013","Cercedilla","Comunidad de Madrid","Spain","+34 95 901 32 14","-5.9266810","37.1623780","NCT03648372"
"981",261,"4b60e6aa","Centre Sociosanitari Ricard Fortuny","Avenida Pintor Baeza, 12, 03010","Vilafranca del Penedès","Cataluña","Spain","+34 96 114 55 91","-0.8911360","41.6377870","NCT03669718"
"982",261,"4b60e6aa","Centre Sociosanitari Ricard Fortuny","Avenida Pintor Baeza, 12, 03010","Vilafranca del Penedès","Cataluña","Spain","+34 96 114 55 91","-0.8911360","41.6377870","NCT03786926"
"983",261,"4b60e6aa","Centre Sociosanitari Ricard Fortuny","Avenida Pintor Baeza, 12, 03010","Vilafranca del Penedès","Cataluña","Spain","+34 96 114 55 91","-0.8911360","41.6377870","NCT04494425"
"984",261,"4b60e6aa","Centre Sociosanitari Ricard Fortuny","Avenida Pintor Baeza, 12, 03010","Vilafranca del Penedès","Cataluña","Spain","+34 96 114 55 91","-0.8911360","41.6377870","NCT04746924"
"985",261,"4b60e6aa","Centre Sociosanitari Ricard Fortuny","Avenida Pintor Baeza, 12, 03010","Vilafranca del Penedès","Cataluña","Spain","+34 96 114 55 91","-0.8911360","41.6377870","NCT04243499"
"986",262,"4ba7a6b5","Hospital Universitario Torrecárdenas","Calle Hospital De San Juan, 4-6, 49600","Almería","Andalucía","Spain","+34 93 183 17 16","-1.9436840","37.3906250","NCT04031677"
"987",262,"4ba7a6b5","Hospital Universitario Torrecárdenas","Calle Hospital De San Juan, 4-6, 49600","Almería","Andalucía","Spain","+34 93 183 17 16","-1.9436840","37.3906250","NCT04294160"
"988",262,"4ba7a6b5","Hospital Universitario Torrecárdenas","Calle Hospital De San Juan, 4-6, 49600","Almería","Andalucía","Spain","+34 93 183 17 16","-1.9436840","37.3906250","NCT05109728"
"989",262,"4ba7a6b5","Hospital Universitario Torrecárdenas","Calle Hospital De San Juan, 4-6, 49600","Almería","Andalucía","Spain","+34 93 183 17 16","-1.9436840","37.3906250","NCT04027309"
"990",263,"4c744969","Hospital Jaume Nadal Meroles","Carretera Canyet, S/N, 08916","Lleida","Cataluña","Spain",NA,"-17.9148510","27.8138070","NCT03485209"
"991",263,"4c744969","Hospital Jaume Nadal Meroles","Carretera Canyet, S/N, 08916","Lleida","Cataluña","Spain",NA,"-17.9148510","27.8138070","NCT05089734"
"992",263,"4c744969","Hospital Jaume Nadal Meroles","Carretera Canyet, S/N, 08916","Lleida","Cataluña","Spain",NA,"-17.9148510","27.8138070","NCT05385705"
"993",264,"4c892463","Hospital Universitario de Jaén Puerta de Andalucía","Avenida Madrid, 1, 06400","Jaén","Andalucía","Spain",NA,"-4.1013670","40.6775270","NCT04512430"
"994",265,"4cc000cc","Institut Pere Mata, S.A","Calle Mendinueta, S/N , 31700","Reus","Cataluña","Spain",NA,"-4.9637260","36.5159230","NCT03964727"
"995",266,"4e1aeb0c","Centre Sociosanitari Parc Hospitalari Martí i Julià","Camino De Tarragona, 10, 43204","Salt","Cataluña","Spain","+34 91 241 44 19","-6.3216780","42.9406570","NCT02275286"
"996",266,"4e1aeb0c","Centre Sociosanitari Parc Hospitalari Martí i Julià","Camino De Tarragona, 10, 43204","Salt","Cataluña","Spain","+34 91 241 44 19","-6.3216780","42.9406570","NCT04740424"
"997",266,"4e1aeb0c","Centre Sociosanitari Parc Hospitalari Martí i Julià","Camino De Tarragona, 10, 43204","Salt","Cataluña","Spain","+34 91 241 44 19","-6.3216780","42.9406570","NCT04797780"
"998",266,"4e1aeb0c","Centre Sociosanitari Parc Hospitalari Martí i Julià","Camino De Tarragona, 10, 43204","Salt","Cataluña","Spain","+34 91 241 44 19","-6.3216780","42.9406570","NCT04860466"
"999",266,"4e1aeb0c","Centre Sociosanitari Parc Hospitalari Martí i Julià","Camino De Tarragona, 10, 43204","Salt","Cataluña","Spain","+34 91 241 44 19","-6.3216780","42.9406570","NCT05089734"
"1000",266,"4e1aeb0c","Centre Sociosanitari Parc Hospitalari Martí i Julià","Camino De Tarragona, 10, 43204","Salt","Cataluña","Spain","+34 91 241 44 19","-6.3216780","42.9406570","NCT04892173"
"1001",267,"4e949b55","Sanatorio Sagrado Corazón","Calle Hernan Cortes, 40, 49071","Valladolid","Castilla y León","Spain","+34 90 978 65 88","-2.9474520","35.2864370","NCT04002297"
"1002",267,"4e949b55","Sanatorio Sagrado Corazón","Calle Hernan Cortes, 40, 49071","Valladolid","Castilla y León","Spain","+34 90 978 65 88","-2.9474520","35.2864370","NCT04660344"
"1003",267,"4e949b55","Sanatorio Sagrado Corazón","Calle Hernan Cortes, 40, 49071","Valladolid","Castilla y León","Spain","+34 90 978 65 88","-2.9474520","35.2864370","NCT03839771"
"1004",268,"4ea3e576","Hospital Universitario La Paz","Partida Madrigueres Sud, 8, 03700","Madrid","Comunidad de Madrid","Spain","+34 98 804 93 53","-5.9820540","37.3620960","NCT03893955"
"1005",268,"4ea3e576","Hospital Universitario La Paz","Partida Madrigueres Sud, 8, 03700","Madrid","Comunidad de Madrid","Spain","+34 98 804 93 53","-5.9820540","37.3620960","NCT04446117"
"1006",268,"4ea3e576","Hospital Universitario La Paz","Partida Madrigueres Sud, 8, 03700","Madrid","Comunidad de Madrid","Spain","+34 98 804 93 53","-5.9820540","37.3620960","NCT04384484"
"1007",268,"4ea3e576","Hospital Universitario La Paz","Partida Madrigueres Sud, 8, 03700","Madrid","Comunidad de Madrid","Spain","+34 98 804 93 53","-5.9820540","37.3620960","NCT04624399"
"1008",268,"4ea3e576","Hospital Universitario La Paz","Partida Madrigueres Sud, 8, 03700","Madrid","Comunidad de Madrid","Spain","+34 98 804 93 53","-5.9820540","37.3620960","NCT05340413"
"1009",268,"4ea3e576","Hospital Universitario La Paz","Partida Madrigueres Sud, 8, 03700","Madrid","Comunidad de Madrid","Spain","+34 98 804 93 53","-5.9820540","37.3620960","NCT05146440"
"1010",269,"4edb44bd","Hospital Medimar Internacional","Carretera M-515 (Pozuelo), 61, 28220","Alicante/Alacant","Comunitat Valenciana","Spain",NA,"1.5420340","41.2138360","NCT03917381"
"1011",269,"4edb44bd","Hospital Medimar Internacional","Carretera M-515 (Pozuelo), 61, 28220","Alicante/Alacant","Comunitat Valenciana","Spain",NA,"1.5420340","41.2138360","NCT04211337"
"1012",269,"4edb44bd","Hospital Medimar Internacional","Carretera M-515 (Pozuelo), 61, 28220","Alicante/Alacant","Comunitat Valenciana","Spain",NA,"1.5420340","41.2138360","NCT04222972"
"1013",270,"4ef54e17","Hospital General Santa María del Puerto","Carretera Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela, S/N, 03186","El Puerto de Santa María","Andalucía","Spain","+34 93 394 46 14","-4.4039440","36.7216380","NCT03724071"
"1014",270,"4ef54e17","Hospital General Santa María del Puerto","Carretera Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela, S/N, 03186","El Puerto de Santa María","Andalucía","Spain","+34 93 394 46 14","-4.4039440","36.7216380","NCT04324840"
"1015",270,"4ef54e17","Hospital General Santa María del Puerto","Carretera Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela, S/N, 03186","El Puerto de Santa María","Andalucía","Spain","+34 93 394 46 14","-4.4039440","36.7216380","NCT04400474"
"1016",270,"4ef54e17","Hospital General Santa María del Puerto","Carretera Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela, S/N, 03186","El Puerto de Santa María","Andalucía","Spain","+34 93 394 46 14","-4.4039440","36.7216380","NCT04589845"
"1017",270,"4ef54e17","Hospital General Santa María del Puerto","Carretera Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela, S/N, 03186","El Puerto de Santa María","Andalucía","Spain","+34 93 394 46 14","-4.4039440","36.7216380","NCT04465487"
"1018",270,"4ef54e17","Hospital General Santa María del Puerto","Carretera Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela, S/N, 03186","El Puerto de Santa María","Andalucía","Spain","+34 93 394 46 14","-4.4039440","36.7216380","NCT04961996"
"1019",271,"4f1fc8a9","Hospital Universitario 12 De Octubre","Avenida Academia General Militar, 74, 50015","Madrid","Comunidad de Madrid","Spain",NA,"-6.1499840","36.4208030","NCT02715284"
"1020",271,"4f1fc8a9","Hospital Universitario 12 De Octubre","Avenida Academia General Militar, 74, 50015","Madrid","Comunidad de Madrid","Spain",NA,"-6.1499840","36.4208030","NCT03833167"
"1021",271,"4f1fc8a9","Hospital Universitario 12 De Octubre","Avenida Academia General Militar, 74, 50015","Madrid","Comunidad de Madrid","Spain",NA,"-6.1499840","36.4208030","NCT04182204"
"1022",271,"4f1fc8a9","Hospital Universitario 12 De Octubre","Avenida Academia General Militar, 74, 50015","Madrid","Comunidad de Madrid","Spain",NA,"-6.1499840","36.4208030","NCT04961996"
"1023",271,"4f1fc8a9","Hospital Universitario 12 De Octubre","Avenida Academia General Militar, 74, 50015","Madrid","Comunidad de Madrid","Spain",NA,"-6.1499840","36.4208030","NCT05137054"
"1024",272,"4f441db3","Hospital General Nuestra Señora Del Prado","Calle Ulises Romero, 1, 27003","Talavera de la Reina","Castilla - La Mancha","Spain",NA,"2.2376410","41.4763930","NCT04526691"
"1025",272,"4f441db3","Hospital General Nuestra Señora Del Prado","Calle Ulises Romero, 1, 27003","Talavera de la Reina","Castilla - La Mancha","Spain",NA,"2.2376410","41.4763930","NCT04961996"
"1026",272,"4f441db3","Hospital General Nuestra Señora Del Prado","Calle Ulises Romero, 1, 27003","Talavera de la Reina","Castilla - La Mancha","Spain",NA,"2.2376410","41.4763930","NCT04595565"
"1027",272,"4f441db3","Hospital General Nuestra Señora Del Prado","Calle Ulises Romero, 1, 27003","Talavera de la Reina","Castilla - La Mancha","Spain",NA,"2.2376410","41.4763930","NCT05446870"
"1028",273,"4f6cbc91","Hospital Materno-Infantil","Avenida Menendez Pidal, S/N, 14004","Badajoz","Extremadura","Spain",NA,"-5.8259810","43.3835490","NCT03530397"
"1029",273,"4f6cbc91","Hospital Materno-Infantil","Avenida Menendez Pidal, S/N, 14004","Badajoz","Extremadura","Spain",NA,"-5.8259810","43.3835490","NCT04160546"
"1030",273,"4f6cbc91","Hospital Materno-Infantil","Avenida Menendez Pidal, S/N, 14004","Badajoz","Extremadura","Spain",NA,"-5.8259810","43.3835490","NCT04745832"
"1031",273,"4f6cbc91","Hospital Materno-Infantil","Avenida Menendez Pidal, S/N, 14004","Badajoz","Extremadura","Spain",NA,"-5.8259810","43.3835490","NCT05207709"
"1032",274,"4f816490","Hospiten Bellevue","Calle Dulzaina, 2, 47012","Puerto de la Cruz","Canarias","Spain","+34 90 883 90 53","-3.7767330","37.7956020","NCT04597125"
"1033",274,"4f816490","Hospiten Bellevue","Calle Dulzaina, 2, 47012","Puerto de la Cruz","Canarias","Spain","+34 90 883 90 53","-3.7767330","37.7956020","NCT05063786"
"1034",274,"4f816490","Hospiten Bellevue","Calle Dulzaina, 2, 47012","Puerto de la Cruz","Canarias","Spain","+34 90 883 90 53","-3.7767330","37.7956020","NCT05207709"
"1035",274,"4f816490","Hospiten Bellevue","Calle Dulzaina, 2, 47012","Puerto de la Cruz","Canarias","Spain","+34 90 883 90 53","-3.7767330","37.7956020","NCT03974022"
"1036",274,"4f816490","Hospiten Bellevue","Calle Dulzaina, 2, 47012","Puerto de la Cruz","Canarias","Spain","+34 90 883 90 53","-3.7767330","37.7956020","NCT05002270"
"1037",275,"4fba55f6","Hospital HM Vigo","Calle Aragon, 17, 28913","Vigo","Galicia","Spain",NA,"2.1429200","41.4141090","NCT04586231"
"1038",275,"4fba55f6","Hospital HM Vigo","Calle Aragon, 17, 28913","Vigo","Galicia","Spain",NA,"2.1429200","41.4141090","NCT04793958"
"1039",275,"4fba55f6","Hospital HM Vigo","Calle Aragon, 17, 28913","Vigo","Galicia","Spain",NA,"2.1429200","41.4141090","NCT04855435"
"1040",276,"4fcf94ca","Residencia De Gent Gran Puig D'En Roca","Avenida Enrique Martin Cuevas, S/N, 18600","Girona","Cataluña","Spain","+34 92 309 46 71","-5.1664120","36.7419620","NCT05226598"
"1041",276,"4fcf94ca","Residencia De Gent Gran Puig D'En Roca","Avenida Enrique Martin Cuevas, S/N, 18600","Girona","Cataluña","Spain","+34 92 309 46 71","-5.1664120","36.7419620","NCT05328908"
"1042",277,"4ff8a319","Hospital Quirónsalud Barcelona","Ronda Sant  Camil, S/N, 08810","Barcelona","Cataluña","Spain",NA,"-0.6831890","37.9775850","NCT03645928"
"1043",277,"4ff8a319","Hospital Quirónsalud Barcelona","Ronda Sant  Camil, S/N, 08810","Barcelona","Cataluña","Spain",NA,"-0.6831890","37.9775850","NCT04601857"
