"","hospital_id","name","addr","city","region","country","phone","long","lat"
"805","96031a3b","Hospital Universitario Hm Sanchinarro","Avenida Santa Cruz De Tenerife, 11, 05005","Madrid","Comunidad de Madrid","Spain",NA,"2.8190680","41.9903710"
"806","b4e6fc50","Fundacion Instituto Valenciano De Oncologia","Carrer Bolarque, 3, 19005","València","Comunitat Valenciana","Spain","+34 90 268 11 64","3.1310170","41.8527590"
"807","ede16f15","Hospital Universitario Clínico San Carlos","Poligono 38, PARCELA 10 HOYA VEDADA, 26500","Madrid","Comunidad de Madrid","Spain",NA,"2.3986510","41.5473060"
"808","2f22ffa4","Hospital Costa Del Sol","Plaza San Francisco, S/N, 41530","Marbella","Andalucía","Spain",NA,"-6.1713580","36.6862980"
"809","d79b223b","Clínica Universidad De Navarra (Madrid)","Ronda De San Francisco, 0, 10005","Madrid","Comunidad de Madrid","Spain","+34 94 784 43 66","1.9312550","42.4436490"
"810","0d0aa84f","Clinica Universidad De Navarra (Navarra)","Partida Bellisens, S/N, 43205","Pamplona/Iruña","Navarra","Spain",NA,"-5.5605540","39.8875660"
"811","9ac9baa2","Hospital Universitario De Jaén","Avenida San Juan De Dios, S/N, 41930","Jaén","Andalucía","Spain","+34 90 944 19 96","-16.5445440","28.4073170"
"812","c26bf648","Complexo Hospitalario Universitario De Santiago","Calle Corona, S/N, 07800","Santiago de Compostela","Galicia","Spain","+34 99 203 86 35","2.1517660","41.3891160"
"813","e83a7f8b","Hospital Universitario Ramón Y Cajal","Calle Violeta, 1, 06010","Madrid","Comunidad de Madrid","Spain","+34 95 533 23 73","2.1266680","41.3854490"
"814","47861f77","Complejo Hospitalario Universitario Insular","Avenida Denia, 78, 03016","Las Palmas de Gran Canaria","Canarias","Spain",NA,"-6.1946300","36.4778320"
"815","12b249e4","Hospital Universitario Virgen Del Rocio","Carretera Corbera, 1, 46600","Sevilla","Andalucía","Spain","+34 98 599 42 16","-3.6108410","37.1880510"
"816","4ea3e576","Hospital Universitario La Paz","Partida Madrigueres Sud, 8, 03700","Madrid","Comunidad de Madrid","Spain","+34 98 804 93 53","-5.9820540","37.3620960"
"817","2a36cb24","Hospital General Universitario Gregorio Marañon","Calle Bisbe Messeguer, 3, 25003","Madrid","Comunidad de Madrid","Spain",NA,"-3.6519280","40.4497310"
"818","30083f3d","Consorcio Hospitalario Provincial De Castellón","Carretera Carretera Izaskun, 9, 20400","Castellón de la Plana/Castelló de la Plana","Comunitat Valenciana","Spain",NA,"-4.7201310","41.6497470"
"819","01520f2c","Consorcio Hospital General Universitario De València","Calle La Estrecha,, 33, 33011","València","Comunitat Valenciana","Spain","+34 96 657 71 85","-5.0890010","37.5343660"
"820","d0cecb94","Hospital Clínico Universitario De València","Paseo Piedad, 5, 06200","València","Comunitat Valenciana","Spain","+34 95 384 50 85","-3.9953770","40.3973220"
"821","0a905273","Hospital Universitario Y Politecnico La Fe","Carretera Don Benito Villanueva, 0, 06400","València","Comunitat Valenciana","Spain",NA,"-6.9491460","37.2624390"
"822","e7b4b769","Complexo Hospitalario Universitario A Coruña","Avenida Villava, 53 , 31015","A Coruña","Galicia","Spain",NA,"-6.1713580","36.6862980"
"823","6f6c33b9","Hospital Universitario Miguel Servet","Carretera Nacional 240, S/N, 22300","Zaragoza","Aragón","Spain","+34 91 741 31 65","-4.8495140","38.3830000"
"824","ef05b789","Hospital Clínico Universitario Lozano Blesa","Carretera De Jaén, S/N, 18013","Zaragoza","Aragón","Spain",NA,"2.2854590","41.5918770"
"825","5b0803dd","Hospitales Universitarios Regional y Virgen de la Victoria de Málaga","Avenida Pau Casals, 3, 43840","Málaga","Andalucía","Spain",NA,"-4.4119690","36.7289250"
"826","ce9c5a63","Hospital Universitario Puerta De Hierro Majadahonda","Calle Maestra Doña Carola, 8, 29602","Majadahonda","Comunidad de Madrid","Spain","+34 94 307 27 29","-1.1219550","37.9702990"
"827","868d5c79","Hospital Universitario Fundación Jiménez Diaz","Calle Feixa Llarga, S/N, 08907","Madrid","Comunidad de Madrid","Spain","+34 93 170 78 89","-15.4133840","28.0990200"
"828","69712193","Hospital Son Llàtzer","Calle San Agustin, 1, 29015","Palma","Baleares","Spain",NA,"-4.4529140","36.7150470"
"829","0f2696e8","Hospital Universitari Son Espases","Camino Los Pinos, Camino/Bidea, 35, 20018","Palma","Baleares","Spain",NA,"-9.0034890","42.5915170"
"830","20d3af65","Hospital Mateu Orfila","Carrer Juan de Quesada, S/N, 35500","Maó-Mahón","Baleares","Spain","+34 96 316 79 19","-3.6453810","38.0898130"
"831","7bc97667","Hospital De Barcelona","Carretera De Colmenar Viejo, K.14,8, 28049","Barcelona","Cataluña","Spain",NA,"2.4887650","41.6895180"
"832","777e7769","Clínica Bofill","Calle Diego De Velazquez, 1, 28223","Girona","Cataluña","Spain","+34 96 411 52 48","-5.9229900","37.2502910"
"833","b312ddca","Hospital Comarcal Móra D'Ebre","Avenida San Cristobal, S/N, 23700","Móra d'Ebre","Cataluña","Spain",NA,"-16.2590070","28.4716580"
"834","2c1324ac","Hospital Comarcal D'Amposta","Calle Pere III,, 41, 17600","Amposta","Cataluña","Spain","+34 94 751 31 13","-3.6663010","40.4893240"
"835","181f9f87","Hospital De Tortosa Verge De La Cinta","Paseo Joan Brudieu, 8, 25700","Tortosa","Cataluña","Spain","+34 98 670 76 79","2.4442680","41.5358860"
"836","9c6c2184","Clinica Terres De L'Ebre","Avenida França, 64, 17007","Tortosa","Cataluña","Spain","+34 90 595 60 14","2.9835040","42.2747770"
"837","0cfffe01","Clínica Terres De Ponent","Calle Leon Y Castillo, 0, 35600","Lleida","Cataluña","Spain",NA,"2.1380580","41.4172670"
"838","02e5baa2","Hospital Comarcal De Blanes","Calle Doctor Mallafre Guasch, 4, 43007","Blanes","Cataluña","Spain","+34 95 237 83 26","-3.6853370","40.4601660"
"839","f45fad8d","Hospital De Campdevànol","Calle De Sinesio Delgado, 8-10, 28029","Campdevànol","Cataluña","Spain",NA,"-3.6575940","40.4550830"
"840","effbe64e","Clínica Salus Infirmorum","Calle Bisbe Campins, 4, 07012","Banyoles","Cataluña","Spain","+34 99 972 61 70","-1.1159060","40.3464780"
"841","24e9c06a","Hospital Comarcal Sant Jaume De Calella","Carretera De Soria, KM. 8, 26120","Calella","Cataluña","Spain","+34 91 772 70 57","0.6357730","41.6050860"
"842","9769aaec","Hospital Santa Caterina","Paseo Colon, 14, 50006","Salt","Cataluña","Spain",NA,"-3.6031890","40.3965020"
"843","aeb034cc","Clínica Girona","Calle De La Granja, 8, 28003","Girona","Cataluña","Spain","+34 97 684 63 73","-16.2666010","28.4709170"
"844","e50057ea","Hospital D'Olot I Comarcal De La Garrotxa","Calle Espirall, S/N, 08720","Olot","Cataluña","Spain","+34 96 148 25 89","0.5251990","40.8114390"
"845","7cdbdb9b","Hospital De Palamós","Calle Llull,, 410, 08019","Palamós","Cataluña","Spain",NA,"2.1187000","41.3982310"
"846","88a88aa3","Hospital De Figueres","Paseo De Carmelitas, 74-94, 37007","Figueres","Cataluña","Spain","+34 90 948 48 63","-8.2162840","43.4871480"
"847","711f036d","Hospital De La Santa Creu","Avenida Enric Prat De La Riba, 79-81, 25004","Vic","Cataluña","Spain",NA,"-6.3432510","39.4796950"
"848","406393a3","Hospital General De Vic","Calle Doctor Manuel Candela, 41, 46021","Vic","Cataluña","Spain","+34 94 688 99 76","2.1138280","41.4105120"
"849","3d768763","Hospital Comarcal De Sant Bernabé","Avenida Severo Ochoa, 22, 29603","Berga","Cataluña","Spain","+34 98 631 63 41","-6.0152880","38.2452150"
"850","58ad997a","Hospital De Sant Joan De Déu","Avenida San Ignacio De Loyola, 73, 24010","Manresa","Cataluña","Spain",NA,"2.1156140","41.3993050"
"851","4b1d009f","Centre Hospitalari de Manresa - Fundació Althaia","Calle Maestra Lola Meseguer, S/N, 30820","Manresa","Cataluña","Spain","+34 92 589 67 72","-4.0653650","43.3606570"
"852","38168bc1","Hospital D'Igualada","Ronda Del Carmen, S/N, 13002","Igualada","Cataluña","Spain",NA,"-1.6470090","41.3543210"
"853","f5458f8a","Hospital De Sant Pau I Santa Tecla","Avenida Diagonal, 656, 08034","Tarragona","Cataluña","Spain","+34 91 933 97 80","2.1053580","41.3693430"
"854","c81a5ec0","Hospital Del Vendrell","Calle Requet De Felix, 35, 43480","El Vendrell","Cataluña","Spain","+34 97 341 88 86","2.1425550","41.4008910"
"855","16e24412","Pius Hospital De Valls","Calle Joan Fuster Ortells, S/N, 43007","Valls","Cataluña","Spain","+34 92 554 30 95","-3.0271680","43.3266970"
"856","b491e1a5","Hospital General De Granollers","Avenida De San Juan De Dios, 1, 28350","Granollers","Cataluña","Spain","+34 91 481 13 13","-3.7096260","40.5545140"
"857","56a85634","Hospital De Sant Celoni","Ronda Pinetons, 6-8, 08100","Sant Celoni","Cataluña","Spain","+34 90 192 73 20","-0.3926920","39.4530790"
"858","e05d7fdb","Hospital De Mollet","Calle Loma Colmenar, S/N, 51003","Mollet del Vallès","Cataluña","Spain","+34 93 511 58 27","-0.4174790","42.1325120"
"859","62f4d39d","Hospital Universitari Mutua De Terrassa","Calle General Suarez Valdes, 40, 33204","Terrassa","Cataluña","Spain",NA,"-0.3897000","39.4815770"
"860","feeed2f3","Hospital Residència Sant Camil - Consorci Sanitari Del Garraf","Calle Tonpoi Bidea, S/N, 48370","Sant Pere de Ribes","Cataluña","Spain",NA,"-6.1918950","36.5291210"
"861","3b431668","Hospital Plató","Calle Tomas A Alonso, 89, 36208","Barcelona","Cataluña","Spain",NA,"-4.5193120","41.9960320"
"862","8d96c04e","Hospital Municipal De Badalona","Carretera Vitoria-Logroño Km. 59 ( Er/Cr ), S/N, 01309","Badalona","Cataluña","Spain","+34 95 230 88 88","3.2014200","39.5743450"
"863","d107cdc0","Hospital Dos De Maig","Carrer Bailén-Motril, 32A, 23009","Barcelona","Cataluña","Spain","+34 98 608 25 74","-0.4860600","38.6929590"
"864","898635d8","Fundació Hospital De L'Esperit Sant","Calle De Joaquin Costa, 28, 28002","Santa Coloma de Gramenet","Cataluña","Spain",NA,"-2.3864350","43.2518080"
"865","6fcaaf8c","Hospital De Sant Joan De Déu","Calle Vereda De Socuellamos, S/N, 13700","Esplugues de Llobregat","Cataluña","Spain",NA,"-4.3947080","36.7238240"
"866","5fca91e3","Fundació Hospital Sant Joan De Déu","Ronda Sur, 20, 30010","Martorell","Cataluña","Spain",NA,"-8.7653040","42.2230760"
"867","be8539a9","Hospital De Viladecans","Calle Cruz Roja, 1, 09006","Viladecans","Cataluña","Spain","+34 96 862 63 11","-4.9104160","41.2955070"
"868","130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050"
"869","a0d6ebe1","Hospital Comarcal De L'Alt Penedès","Cam. de Heros, 6, 33401","Vilafranca del Penedès","Cataluña","Spain",NA,"-4.7277120","41.6441350"
"870","62f4d39d","Hospital Universitari Mutua De Terrassa","Calle General Suarez Valdes, 40, 33204","Terrassa","Cataluña","Spain","+34 95 374 69 89","-0.3897000","39.4815770"
"871","feeed2f3","Hospital Residència Sant Camil - Consorci Sanitari Del Garraf","Calle Tonpoi Bidea, S/N, 48370","Sant Pere de Ribes","Cataluña","Spain","+34 91 634 33 62","-6.1918950","36.5291210"
"872","3b431668","Hospital Plató","Calle Tomas A Alonso, 89, 36208","Barcelona","Cataluña","Spain","+34 93 997 42 73","-4.5193120","41.9960320"
"873","8d96c04e","Hospital Municipal De Badalona","Carretera Vitoria-Logroño Km. 59 ( Er/Cr ), S/N, 01309","Badalona","Cataluña","Spain",NA,"3.2014200","39.5743450"
"874","d107cdc0","Hospital Dos De Maig","Carrer Bailén-Motril, 32A, 23009","Barcelona","Cataluña","Spain","+34 98 111 19 84","-0.4860600","38.6929590"
"875","898635d8","Fundació Hospital De L'Esperit Sant","Calle De Joaquin Costa, 28, 28002","Santa Coloma de Gramenet","Cataluña","Spain",NA,"-2.3864350","43.2518080"
"876","6fcaaf8c","Hospital De Sant Joan De Déu","Calle Vereda De Socuellamos, S/N, 13700","Esplugues de Llobregat","Cataluña","Spain","+34 99 445 45 27","-4.3947080","36.7238240"
"877","5fca91e3","Fundació Hospital Sant Joan De Déu","Ronda Sur, 20, 30010","Martorell","Cataluña","Spain","+34 92 635 77 82","-8.7653040","42.2230760"
"878","be8539a9","Hospital De Viladecans","Calle Cruz Roja, 1, 09006","Viladecans","Cataluña","Spain",NA,"-4.9104160","41.2955070"
"879","130bd358","Hospital De Sant Joan Despí Moisès Broggi","Calle Hospital Do Salnes, 30, 36619","Sant Joan Despí","Cataluña","Spain",NA,"-7.3541200","42.5176050"
"880","a0d6ebe1","Hospital Comarcal De L'Alt Penedès","Cam. de Heros, 6, 33401","Vilafranca del Penedès","Cataluña","Spain","+34 95 667 66 85","-4.7277120","41.6441350"
"881","63949518","Espitau Val D'Aran","Calle Del Doctor Juan Jose Lopez Ibor, 2, 28035","Vielha e Mijaran","Cataluña","Spain",NA,"-5.9664230","37.3274450"
"882","7cde69bb","Fundació Sant Hospital","Carretera El Masnou A Alella, 1, 08328","La Seu d'Urgell","Cataluña","Spain","+34 93 615 30 19","-0.9093840","41.6460520"
"883","e951ad2c","Clinica Corachan","Avenida Tibidabo, 20, 08022","Barcelona","Cataluña","Spain","+34 93 802 24 64","2.1770390","41.4106910"
"884","14299d2c","Centre Medic Delfos","Avenida Santa Oliva, 1-13, 43710","Barcelona","Cataluña","Spain","+34 94 265 44 73","2.1903910","41.3895260"
"885","dfb778cf","Centro Médico Teknon","Calle Remonta, S/N, 52005","Barcelona","Cataluña","Spain",NA,"1.4593290","38.6897160"
"886","4ff8a319","Hospital Quirónsalud Barcelona","Ronda Sant  Camil, S/N, 08810","Barcelona","Cataluña","Spain",NA,"-0.6831890","37.9775850"
"887","e7f76e74","Instituto Oncológico Rosell","Carretera Carretera Santa Marina, 41, 48004","Barcelona","Cataluña","Spain","+34 98 641 85 65","-3.6009640","37.1731770"
"888","e62180ff","Hospital General De L'Hospitalet","Avenida De Juan Carlos I, 0, 05071","L' Hospitalet de Llobregat","Cataluña","Spain","+34 99 407 72 36","-5.7624230","40.9780540"
"889","fef0b169","Hospital Universitari General De Catalunya","Calle De Estambul, 30, 28922","Sant Cugat del Vallès","Cataluña","Spain",NA,"-4.3601670","36.7276430"
"890","3f041b2a","Hospital Universitari Sagrat Cor","Calle Afores, S/N, 25430","Barcelona","Cataluña","Spain",NA,"2.7924240","41.9743270"
"891","2be66701","Hospital Universitari De Sant Joan De Reus","Avenida Doctores Fenandez Vega, S/N, 33012","Reus","Cataluña","Spain",NA,"-5.9805960","37.3610730"
"892","ac10bc7e","Hospital Universitari Arnau De Vilanova De Lleida","Carretera De L'Institut Pere Mata, S/N, 43206","Lleida","Cataluña","Spain",NA,"-4.5257960","36.6013870"
"893","00d5e4dd","Hospital De Terrassa","Calle Santa Teresa, 9, 35017","Terrassa","Cataluña","Spain",NA,"-16.2548350","28.4697990"
"894","514a4466","Hospital De Mataró","Avenida Cantabria, 52, 39012","Mataró","Cataluña","Spain","+34 94 800 38 67","-5.9820540","37.3620960"
"895","40dfd9b5","Hospital De Sabadell - Parc Taulí","Calle Alemania, 4, 38400","Sabadell","Cataluña","Spain","+34 94 368 85 99","-0.8634500","41.6895980"
"896","aa1033a1","ICO (Institut Catala D'Oncologia) - Hospital Josep Trueta","Carretera Talarrubias-Agudo   Km 2, 0, 06640","Girona","Cataluña","Spain",NA,"2.8206540","41.9796080"
"897","7f4804c3","ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol","Calle Doctor Mallafre Guasch, S/N, 43005","Badalona","Cataluña","Spain","+34 93 711 35 53","2.7033230","39.5739820"
"898","74348948","ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals","Avenida De La Feria, S/N, 30510","L' Hospitalet de Llobregat","Cataluña","Spain","+34 98 533 90 19","-3.7067890","40.4313400"
"899","014c74a5","Hospital Clinic De Barcelona","Calle Domingo J Manrique, 2, 38006","Barcelona","Cataluña","Spain",NA,"-8.6502210","42.4300060"
"900","98364377","Hospital Universitari Vall D'Hebron","Calle Doctor Repolles, 2, 44600","Barcelona","Cataluña","Spain","+34 98 831 52 95","-1.6237700","42.8161890"
"901","a9993451","Hospital Del Mar","Calle Mister Blisse, S/N, 35212","Barcelona","Cataluña","Spain","+34 99 371 13 97","-0.3302310","39.4766240"
"902","46253146","Hospital De La Santa Creu i Sant Pau","Avenida Gil De Atrocillo, S/N, 12500","Barcelona","Cataluña","Spain",NA,"-8.6842200","42.2150000"
